Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
183.82.15.33-192.168.0.9-443-51311-6,192.168.0.9,51311,183.82.15.33,443,6,26-05-2021 20:23,90061914,40,55,1147,53255,519,0,28.675,106.5441735,1360,0,968.2727273,597.3097855,604.0511198,1.054829903,958105.4681,6529266.439,4.50E+07,0,9.01E+07,2309058.436,1.01E+07,4.50E+07,22,9.01E+07,1667813.222,8579860.299,4.50E+07,0,0,0,0,0,1076,1124,0.444138906,0.610690996,0,1360,566.6875,652.7520737,426085.2697,0,1,0,0,0,0,0,0,1,572.6526316,28.675,968.2727273,0,0,0,0,0,0,40,1147,55,53255,-1,123,7,0,23404.5,27098.45318,42566,4243,4.50E+07,7177.840936,4.50E+07,4.50E+07,No Label
183.82.15.33-192.168.0.9-443-51311-6,192.168.0.9,51311,183.82.15.33,443,6,26-05-2021 20:25,364,1,1,0,39,0,0,0,0,39,39,39,0,107142.8571,5494.505495,364,0,364,364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,2747.252747,2747.252747,0,39,26,22.5166605,507,0,0,0,1,1,0,0,0,1,39,0,39,0,0,0,0,0,0,1,0,1,39,-1,123,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.9-224.0.0.251-0-0-0,192.168.0.9,0,224.0.0.251,0,0,26-05-2021 20:23,65987418,1,1,0,0,0,0,0,0,0,0,0,0,0,0.030308808,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015154404,0.015154404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.60E+07,0,6.60E+07,6.60E+07,No Label
192.168.0.9-239.255.255.250-0-0-0,192.168.0.9,0,239.255.255.250,0,0,26-05-2021 20:23,62003674,1,1,0,0,0,0,0,0,0,0,0,0,0,0.032256153,6.20E+07,0,6.20E+07,6.20E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016128077,0.016128077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.20E+07,0,6.20E+07,6.20E+07,No Label
142.251.10.189-192.168.0.9-443-51310-6,192.168.0.9,51310,142.251.10.189,443,6,26-05-2021 20:23,102611360,13,14,2772,1724,1360,0,213.2307692,410.6010135,641,0,123.1428571,213.8309387,43.81581143,0.263128761,3946590.769,9399013.955,2.68E+07,1,1.03E+08,8546775.083,1.26E+07,2.69E+07,93,1.03E+08,7889279.769,1.23E+07,2.69E+07,1,0,0,0,0,260,304,0.126691626,0.136437135,0,1360,160.5714286,316.1674929,99961.8836,0,1,0,0,0,0,0,0,1,166.5185185,213.2307692,123.1428571,0,0,0,0,0,0,13,2772,14,1724,-1,282,6,0,90827.5,91141.42158,227213,40314,2.55E+07,896257.5925,2.68E+07,2.48E+07,No Label
192.168.0.255-192.168.0.9-137-137-17,192.168.0.9,137,192.168.0.255,137,17,26-05-2021 20:21,43628133,29,1,1450,50,50,50,50,0,50,50,50,0,34.38148499,0.6876297,1504418.379,5924947.65,3.16E+07,128,4.36E+07,1558143.036,6026473.766,3.16E+07,129,0,0,0,0,0,0,0,0,0,232,8,0.66470871,0.02292099,50,50,50,0,0,0,0,0,0,0,0,0,0,0,51.66666667,50,50,0,0,0,0,0,0,29,1450,1,50,-1,-1,29,0,1785226.5,365782.8024,2043874,1526579,1.93E+07,1.74E+07,3.16E+07,6971607,No Label
157.240.15.60-192.168.0.9-443-51280-6,192.168.0.9,51280,157.240.15.60,443,6,26-05-2021 20:23,110185037,28,30,1912,1282,229,0,68.28571429,83.400354,154,0,42.73333333,53.86248988,28.98760201,0.526387263,1933070.825,5650630.827,3.60E+07,16,1.00E+08,3710837.185,7696197.842,3.61E+07,108,1.10E+08,3799484.034,7553040.174,3.61E+07,153,0,0,0,0,584,600,0.254117989,0.272269274,0,229,54.13559322,70.02129174,4902.981297,0,0,0,0,1,0,0,0,1,55.06896552,68.28571429,42.73333333,0,0,0,0,0,0,28,1912,30,1282,-1,604,13,0,4463887.6,3361920.305,8759742,46711,1.46E+07,1.17E+07,3.60E+07,5636453,No Label
157.240.15.60-192.168.0.9-443-51280-6,192.168.0.9,51280,157.240.15.60,443,6,26-05-2021 20:25,141,1,1,0,0,0,0,0,0,0,0,0,0,0,14184.39716,141,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7092.198582,7092.198582,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,26-05-2021 20:23,119811473,58,1,0,0,0,0,0,0,0,0,0,0,0,0.492440319,2065715.052,577119.3041,6143939,911129,1.18E+08,2066025.246,582244.4763,6143939,911129,0,0,0,0,0,0,0,0,0,0,0,0.484093873,0.008346446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,0,-1,-1,0,0,7.31E+07,0,7.31E+07,7.31E+07,6143939,0,6143939,6143939,No Label
142.250.193.174-192.168.0.9-443-51315-6,192.168.0.9,51315,142.250.193.174,443,6,26-05-2021 20:23,113092183,7,7,647,792,581,0,92.42857143,216.7401341,580,0,113.1428571,220.505048,12.7241332,0.123792818,8699398.692,1.73E+07,4.50E+07,104,1.13E+08,1.88E+07,2.21E+07,4.51E+07,340,9.03E+07,1.50E+07,2.32E+07,4.51E+07,32190,0,0,0,0,140,188,0.061896409,0.061896409,0,581,95.93333333,204.4076692,41782.49524,0,1,0,0,0,0,0,0,1,102.7857143,92.42857143,113.1428571,0,0,0,0,0,0,7,647,7,792,-1,261,4,0,143819,131123.0531,236537,51101,4.50E+07,39610.70767,4.50E+07,4.50E+07,No Label
142.250.195.131-192.168.0.9-443-51316-6,192.168.0.9,51316,142.250.195.131,443,6,26-05-2021 20:23,103076488,7,7,647,792,581,0,92.42857143,216.7401341,580,0,113.1428571,220.505048,13.96050669,0.135821469,7928960.615,1.68E+07,4.50E+07,86,1.03E+08,1.72E+07,2.21E+07,4.51E+07,773,9.03E+07,1.51E+07,2.32E+07,4.51E+07,32811,0,0,0,0,140,188,0.067910734,0.067910734,0,581,95.93333333,204.4076692,41782.49524,0,1,0,0,0,0,0,0,1,102.7857143,92.42857143,113.1428571,0,0,0,0,0,0,7,647,7,792,-1,261,4,0,149195,141709.8558,249399,48991,4.50E+07,31341.09386,4.50E+07,4.50E+07,No Label
192.168.0.9-20.198.162.78-51203-443-6,192.168.0.9,51203,20.198.162.78,443,6,26-05-2021 20:23,60106863,3,3,101,443,101,0,33.66666667,58.31237719,171,101,147.6666667,40.41451884,9.05054719,0.099822212,1.20E+07,2.68E+07,5.99E+07,45694,6.00E+07,3.00E+07,4.23E+07,5.99E+07,95512,6.01E+07,3.00E+07,4.24E+07,6.00E+07,47432,0,1,0,0,60,60,0.049911106,0.049911106,0,171,92.14285714,70.30037594,4942.142857,0,0,0,1,1,0,0,0,1,107.5,33.66666667,147.6666667,0,0,0,0,0,0,3,101,3,443,-1,6933,1,0,93126,0,93126,93126,5.99E+07,0,5.99E+07,5.99E+07,No Label
142.250.196.46-192.168.0.9-443-52681-17,192.168.0.9,52681,142.250.196.46,443,17,26-05-2021 20:23,108275376,108,115,5341,5640,464,33,49.4537037,72.44467877,467,25,49.04347826,78.49029343,101.4173343,2.059563386,487726.9189,1410798.199,1.28E+07,0,1.08E+08,1011165.477,1931627.249,1.29E+07,5184,1.08E+08,949784,1886251.735,1.29E+07,0,0,0,0,0,864,920,0.997456707,1.062106679,25,467,49.16964286,75.29182548,5668.858985,0,0,0,0,0,0,0,0,1,49.39013453,49.4537037,49.04347826,0,0,0,0,0,0,108,5341,115,5640,-1,-1,108,0,8306802,6999860.788,2.05E+07,60732,7152570.286,2536392.851,1.28E+07,5219195,No Label
192.168.0.9-74.125.200.188-51303-5228-6,192.168.0.9,51303,74.125.200.188,5228,6,26-05-2021 20:24,90346551,2,4,2,1,1,1,1,0,1,0,0.25,0.5,0.033205473,0.066410947,1.81E+07,2.46E+07,4.50E+07,80718,4.52E+07,4.52E+07,0,4.52E+07,4.52E+07,9.03E+07,3.01E+07,2.60E+07,4.52E+07,80718,0,0,0,0,40,116,0.022136982,0.044273965,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,1,0,0,0,2,0.666666667,1,0.25,0,0,0,0,0,0,2,2,4,1,-1,265,2,0,126288.5,64446.41914,171859,80718,4.50E+07,5512.604466,4.50E+07,4.50E+07,No Label
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,26-05-2021 20:23,119823902,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025036741,5.99E+07,415.7787873,5.99E+07,5.99E+07,5.99E+07,5.99E+07,0,5.99E+07,5.99E+07,0,0,0,0,0,0,0,0,0,0,0,0.016691161,0.00834558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.99E+07,415.7787873,5.99E+07,5.99E+07,No Label
142.251.10.189-192.168.0.9-443-51276-6,142.251.10.189,443,192.168.0.9,51276,6,26-05-2021 20:24,90353647,3,3,0,3,0,0,0,0,1,1,1,0,0.033202866,0.066405731,1.81E+07,2.46E+07,4.50E+07,78749,9.03E+07,4.51E+07,68927.35482,4.52E+07,4.51E+07,9.03E+07,4.51E+07,53273.42489,4.52E+07,4.51E+07,0,0,0,0,96,60,0.033202866,0.033202866,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,1,0,0,0,1,0.666666667,0,1,0,0,0,0,0,0,3,0,3,3,-1,513,0,0,122076.5,61042.4071,165240,78913,4.50E+07,7768.982205,4.50E+07,4.50E+07,No Label
179.93.228.69-192.168.0.9-39572-6881-17,192.168.0.9,6881,179.93.228.69,39572,17,26-05-2021 20:19,344701,0,2,0,421,0,0,0,0,317,104,210.5,150.6137444,1221.348357,5.802129962,344701,0,344701,344701,0,0,0,0,0,344701,344701,0,344701,344701,0,0,0,0,0,16,0,5.802129962,104,317,175,122.9756073,15123,0,0,0,0,0,0,0,0,0,262.5,0,210.5,0,0,0,0,0,0,0,0,2,421,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.9-224.0.0.252-0-0-0,192.168.0.9,0,224.0.0.252,0,0,26-05-2021 20:23,119001945,4,1,0,0,0,0,0,0,0,0,0,0,0,0.04201612,2.98E+07,2.40E+07,5.90E+07,188377,8.92E+07,2.97E+07,2.94E+07,5.90E+07,188377,0,0,0,0,0,0,0,0,0,0,0,0.033612896,0.008403224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,188377,0,188377,188377,3.96E+07,1.68E+07,5.90E+07,2.98E+07,No Label
192.168.0.9-239.192.152.143-0-0-0,192.168.0.9,0,239.192.152.143,0,0,26-05-2021 20:23,113999654,2,1,0,0,0,0,0,0,0,0,0,0,0,0.026315869,5.70E+07,2833563.548,5.90E+07,5.50E+07,5.50E+07,5.50E+07,0,5.50E+07,5.50E+07,0,0,0,0,0,0,0,0,0,0,0,0.017543913,0.008771956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.70E+07,2833563.548,5.90E+07,5.50E+07,No Label
192.168.0.1-239.255.255.250-1900-1900-17,192.168.0.1,1900,239.255.255.250,1900,17,26-05-2021 20:24,101860142,127,1,39207,265,345,261,308.7165354,30.85730024,265,265,265,0,387.5117315,1.256624991,802048.3622,4581173.774,2.99E+07,0,1.02E+08,808409.8889,4598898.748,2.99E+07,0,0,0,0,0,0,0,0,0,0,1016,8,1.246807608,0.009817383,261,345,308.0387597,31.09169983,966.6937984,0,0,0,0,0,0,0,0,0,310.4453125,308.7165354,265,0,0,0,0,0,0,127,39207,1,265,-1,-1,127,0,3005190,549.3914816,3005769,3004676,2.99E+07,1166.940016,2.99E+07,2.99E+07,No Label
192.168.0.9-52.184.87.25-51326-443-6,192.168.0.9,51326,52.184.87.25,443,6,26-05-2021 20:26,749758,13,17,3255,6848,1360,0,250.3846154,431.1365867,1360,0,402.8235294,581.7492195,13475.0146,40.01291083,25853.72414,79569.9763,412182,1,666757,55563.08333,118257.6129,412574,9,749366,46835.375,103962.7777,412250,1,0,0,0,0,260,412,17.33892803,22.67398281,0,1360,325.9032258,514.0167543,264213.2237,0,1,0,0,0,0,0,0,1,336.7666667,250.3846154,402.8235294,0,0,0,0,0,0,13,3255,17,6848,-1,2050,7,0,0,0,0,0,0,0,0,0,No Label
192.168.0.9-52.184.87.25-51326-443-6,52.184.87.25,443,192.168.0.9,51326,6,26-05-2021 20:26,1458,1,2,0,42,0,0,0,0,42,0,21,29.69848481,28806.58436,2057.613169,729,914.9961749,1376,82,0,0,0,0,0,82,82,0,82,82,0,1,0,0,20,40,685.8710562,1371.742112,0,42,21,24.24871131,588,0,0,0,1,1,0,0,0,2,28,0,21,0,0,0,0,0,0,1,0,2,42,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.9-52.114.77.34-51327-443-6,192.168.0.9,51327,52.114.77.34,443,6,26-05-2021 20:26,751143,9,8,2946,4474,1360,0,327.3333333,515.6604988,1360,0,559.25,669.6354552,9878.278836,22.63217523,46946.4375,67041.43445,157973,13,595099,74387.375,85516.72843,197634,13,638811,91258.71429,83847.87866,161496,85,0,0,0,0,180,184,11.98173983,10.6504354,0,1360,412.2222222,577.7159444,333755.7124,0,1,0,0,0,0,0,0,0,436.4705882,327.3333333,559.25,0,0,0,0,0,0,9,2946,8,4474,-1,2046,5,0,0,0,0,0,0,0,0,0,No Label
190.34.117.62-192.168.0.9-51413-6881-17,192.168.0.9,6881,190.34.117.62,51413,17,26-05-2021 20:19,443326,0,2,0,387,0,0,0,0,283,104,193.5,126.5721138,872.9467705,4.511352819,443326,0,443326,443326,0,0,0,0,0,443326,443326,0,443326,443326,0,0,0,0,0,16,0,4.511352819,104,283,163.6666667,103.3456982,10680.33333,0,0,0,0,0,0,0,0,0,245.5,0,193.5,0,0,0,0,0,0,0,0,2,387,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
137.116.139.120-192.168.0.9-443-51331-6,192.168.0.9,51331,137.116.139.120,443,6,26-05-2021 20:26,244599,12,11,2087,7906,1250,0,173.9166667,367.79996,1360,0,718.7272727,644.816267,40854.62328,94.03145557,11118.13636,19632.54467,54822,56,141658,12878,20329.9778,55005,238,244599,24459.9,30258.47698,74678,336,0,0,0,0,240,244,49.05988986,44.97156571,0,1360,416.375,572.193021,327404.8533,0,1,0,0,0,0,0,0,0,434.4782609,173.9166667,718.7272727,0,0,0,0,0,0,12,2087,11,7906,-1,2050,4,0,0,0,0,0,0,0,0,0,No Label
137.116.139.120-192.168.0.9-443-51331-6,192.168.0.9,51331,137.116.139.120,443,6,26-05-2021 20:26,130,1,1,0,0,0,0,0,0,0,0,0,0,0,15384.61538,130,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7692.307692,7692.307692,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1019,0,0,0,0,0,0,0,0,0,0,No Label
142.251.10.189-192.168.0.9-443-51276-6,142.251.10.189,443,192.168.0.9,51276,6,26-05-2021 20:26,59557713,3,3,73,2,73,0,24.33333333,42.14656965,1,0,0.666666667,0.577350269,1.25928274,0.100742619,1.19E+07,1.95E+07,4.50E+07,290,5.95E+07,2.97E+07,2.17E+07,4.51E+07,1.44E+07,5.96E+07,2.98E+07,2.16E+07,4.51E+07,1.45E+07,0,0,0,0,84,60,0.05037131,0.05037131,0,73,10.85714286,27.40698555,751.1428571,0,0,0,0,1,0,0,0,1,12.66666667,24.33333333,0.666666667,0,0,0,0,0,0,3,73,3,2,-1,512,1,0,83130.5,1571.898375,84242,82019,2.97E+07,2.16E+07,4.50E+07,1.44E+07,No Label
157.240.15.60-192.168.0.9-443-51320-6,192.168.0.9,51320,157.240.15.60,443,6,26-05-2021 20:25,119914071,105,128,31775,27250,1360,0,302.6190476,515.9784279,1360,0,212.890625,417.5975012,492.2274718,1.943058042,516870.9957,1800191.846,1.60E+07,0,1.20E+08,1152007.798,2570378.199,1.60E+07,6,1.20E+08,944205.2835,2376764.455,1.62E+07,0,0,0,0,0,2100,2692,0.875627015,1.067431027,0,1360,252.2435897,464.9235256,216153.8846,0,1,0,0,0,0,0,0,1,253.3261803,302.6190476,212.890625,0,0,0,0,0,0,105,31775,128,27250,-1,561,51,0,9823870.2,9892001.83,2.25E+07,53909,1.07E+07,4529404.837,1.60E+07,7093138,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,26-05-2021 20:25,119810193,68,1,0,0,0,0,0,0,0,0,0,0,0,0.575910933,1761914.603,572122.4837,2049103,61144,1.18E+08,1757664.134,575357.6784,2049103,61144,0,0,0,0,0,0,0,0,0,0,0,0.567564397,0.008346535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.9-20.198.162.78-51203-443-6,192.168.0.9,51203,20.198.162.78,443,6,26-05-2021 20:25,60122363,3,3,101,443,101,0,33.66666667,58.31237719,171,101,147.6666667,40.41451884,9.04821389,0.099796477,1.20E+07,2.68E+07,5.99E+07,47022,6.00E+07,3.00E+07,4.23E+07,5.99E+07,107679,6.01E+07,3.00E+07,4.24E+07,6.00E+07,47022,0,1,0,0,60,60,0.049898238,0.049898238,0,171,92.14285714,70.30037594,4942.142857,0,0,0,1,1,0,0,0,1,107.5,33.66666667,147.6666667,0,0,0,0,0,0,3,101,3,443,-1,8091,1,0,94376,0,94376,94376,5.99E+07,0,5.99E+07,5.99E+07,No Label
142.251.10.189-192.168.0.9-443-51310-6,192.168.0.9,51310,142.251.10.189,443,6,26-05-2021 20:25,106393557,8,11,398,743,359,0,49.75,125.6989033,361,0,67.54545455,99.41867394,10.72433362,0.178582243,5910753.167,1.14E+07,2.84E+07,1,1.06E+08,1.52E+07,1.42E+07,2.84E+07,1173,1.06E+08,1.06E+07,1.37E+07,2.84E+07,1,0,1,0,0,160,220,0.075192523,0.103389719,0,361,59.65,105.3741579,11103.71316,0,0,0,1,1,0,0,0,1,62.78947368,49.75,67.54545455,0,0,0,0,0,0,8,398,11,743,-1,293,2,0,53934.25,13163.63547,71992,41680,2.65E+07,1297684.363,2.84E+07,2.54E+07,No Label
142.250.182.68-192.168.0.9-443-51334-6,192.168.0.9,51334,142.250.182.68,443,6,26-05-2021 20:27,10119321,4,7,581,2634,517,0,145.25,249.6629394,1360,0,376.2857143,643.1095589,317.7090637,1.087029456,1011932.1,3131235.367,9923338,53,90025,30008.33333,45915.8166,82899,370,1.01E+07,1686553.5,4035239.36,9923338,650,0,0,0,0,80,164,0.395283438,0.691746017,0,1360,267.9166667,511.9223056,262064.447,0,1,0,0,0,0,0,0,1,292.2727273,145.25,376.2857143,0,0,0,0,0,0,4,581,7,2634,-1,261,2,0,0,0,0,0,0,0,0,0,No Label
142.250.182.68-192.168.0.9-443-51334-6,192.168.0.9,51334,142.250.182.68,443,6,26-05-2021 20:27,533511,1,1,0,0,0,0,0,0,0,0,0,0,0,3.748751197,533511,0,533511,533511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.874375599,1.874375599,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,515,0,0,0,0,0,0,0,0,0,0,No Label
142.250.196.46-192.168.0.9-443-52681-17,192.168.0.9,52681,142.250.196.46,443,17,26-05-2021 20:25,119929940,173,177,13849,9174,1350,33,80.05202312,185.8178736,503,25,51.83050847,79.30983958,191.9704121,2.918370509,343638.7966,1080679.253,1.28E+07,1,1.19E+08,693112.7442,1486924.881,1.29E+07,113,1.20E+08,681420.1136,1469903.826,1.29E+07,1,0,0,0,0,1384,1416,1.442508851,1.475861657,25,1350,65.68660969,142.5949862,20333.33008,0,0,0,0,0,0,0,0,1,65.87428571,80.05202312,51.83050847,0,0,0,0,0,0,173,13849,177,9174,-1,-1,173,0,1.44E+07,1.11E+07,2.68E+07,59941,7661486.2,2875046.275,1.28E+07,6284423,No Label
192.168.0.9-13.35.238.152-51324-443-6,192.168.0.9,51324,13.35.238.152,443,6,26-05-2021 20:25,90040185,13,15,1090,5361,517,0,83.84615385,167.549916,1360,0,357.4,567.7302931,71.64578793,0.310972262,3334821.667,1.20E+07,4.50E+07,2,9.00E+07,7502705.917,1.75E+07,4.50E+07,199,9.00E+07,6431441.786,1.63E+07,4.50E+07,2,0,0,0,0,272,348,0.144379979,0.166592283,0,1360,222.4482759,440.0374648,193632.9704,0,1,0,0,0,0,0,0,1,230.3928571,83.84615385,357.4,0,0,0,0,0,0,13,1090,15,5361,-1,7,7,0,13821,14072.83916,23772,3870,4.50E+07,692.2575388,4.50E+07,4.50E+07,No Label
142.250.182.5-192.168.0.9-443-51325-6,192.168.0.9,51325,142.250.182.5,443,6,26-05-2021 20:25,90437675,29,38,9941,4748,1360,0,342.7931034,540.6164061,617,0,124.9473684,181.3001017,162.4212476,0.74084169,1370267.803,7487854.578,4.50E+07,0,9.03E+07,3226384.607,1.14E+07,4.51E+07,4,9.04E+07,2444261.486,9938698.178,4.51E+07,0,0,0,0,0,580,796,0.320662821,0.420178869,0,1360,216.0147059,390.7044343,152649.955,0,1,0,0,0,0,0,0,1,219.238806,342.7931034,124.9473684,0,0,0,0,0,0,29,9941,38,4748,-1,360,21,0,1852530,2079428.509,3322908,382152,4.33E+07,2362212.532,4.50E+07,4.17E+07,No Label
142.250.193.174-192.168.0.9-443-55819-17,192.168.0.9,55819,142.250.193.174,443,17,26-05-2021 20:26,111962286,122,111,74809,19203,1350,33,613.1885246,606.8097219,1350,25,173,278.5496528,839.6756029,2.081057902,482596.0603,2331508.434,1.58E+07,0,1.12E+08,924107.0248,3182737.135,1.58E+07,58,1.12E+08,1017838.964,3331600.007,1.59E+07,0,0,0,0,0,976,888,1.089652635,0.991405267,25,1350,407.5299145,529.1626079,280013.0656,0,0,0,0,0,0,0,0,0,409.27897,613.1885246,173,0,0,0,0,0,0,122,74809,111,19203,-1,-1,122,0,2816403.857,2750741.654,6219142,212019,1.31E+07,3146134.514,1.58E+07,8789411,No Label
192.168.0.9-239.255.255.250-0-0-0,192.168.0.9,0,239.255.255.250,0,0,26-05-2021 20:25,112507199,2,1,0,0,0,0,0,0,0,0,0,0,0,0.02666496,5.63E+07,2480580.793,5.80E+07,5.45E+07,5.45E+07,5.45E+07,0,5.45E+07,5.45E+07,0,0,0,0,0,0,0,0,0,0,0,0.01777664,0.00888832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.63E+07,2480580.793,5.80E+07,5.45E+07,No Label
192.168.0.9-224.0.0.252-0-0-0,192.168.0.9,0,224.0.0.252,0,0,26-05-2021 20:26,61998158,1,1,0,0,0,0,0,0,0,0,0,0,0,0.032259023,6.20E+07,0,6.20E+07,6.20E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129511,0.016129511,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.20E+07,0,6.20E+07,6.20E+07,No Label
192.168.0.9-239.192.152.143-0-0-0,192.168.0.9,0,239.192.152.143,0,0,26-05-2021 20:26,58994210,1,1,0,0,0,0,0,0,0,0,0,0,0,0.033901632,5.90E+07,0,5.90E+07,5.90E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016950816,0.016950816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.90E+07,0,5.90E+07,5.90E+07,No Label
192.168.0.9-224.0.0.251-0-0-0,192.168.0.9,0,224.0.0.251,0,0,26-05-2021 20:25,116996859,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025641714,5.85E+07,8496254.964,6.45E+07,5.25E+07,5.25E+07,5.25E+07,0,5.25E+07,5.25E+07,0,0,0,0,0,0,0,0,0,0,0,0.017094476,0.008547238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.85E+07,8496254.964,6.45E+07,5.25E+07,No Label
192.168.0.9-74.125.200.188-51303-5228-6,192.168.0.9,51303,74.125.200.188,5228,6,26-05-2021 20:26,90712571,2,4,2,1,1,1,1,0,1,0,0.25,0.5,0.033071491,0.066142983,1.81E+07,2.45E+07,4.50E+07,81289,4.51E+07,4.51E+07,0,4.51E+07,4.51E+07,9.07E+07,3.02E+07,2.61E+07,4.55E+07,83703,0,0,0,0,40,116,0.022047661,0.044095322,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,1,0,0,0,2,0.666666667,1,0.25,0,0,0,0,0,0,2,2,4,1,-1,265,2,0,82496,1706.95577,83703,81289,4.50E+07,3976.768537,4.50E+07,4.50E+07,No Label
192.168.0.1-239.255.255.250-1900-1900-17,192.168.0.1,1900,239.255.255.250,1900,17,26-05-2021 20:26,101860542,127,1,39207,265,345,261,308.7165354,30.85730024,265,265,265,0,387.5102098,1.256620056,802051.5118,4580731.88,2.99E+07,0,1.02E+08,808412.7619,4598455.085,2.99E+07,0,0,0,0,0,0,0,0,0,0,1016,8,1.246802712,0.009817344,261,345,308.0387597,31.09169983,966.6937984,0,0,0,0,0,0,0,0,0,310.4453125,308.7165354,265,0,0,0,0,0,0,127,39207,1,265,-1,-1,127,0,3007526.333,1028.423227,3008713,3006894,2.99E+07,954.0085604,2.99E+07,2.99E+07,No Label
